EX_cpd00013_b,EX_cpd00063_b,EX_cpd00027_b,EX_cpd00254_b,EX_cpd10516_b,EX_cpd00009_b,EX_cpd00205_b,EX_cpd00048_b,EX_cpd00011_b,EX_cpd00067_b,EX_cpd00001_b,EX_cpd00007_b,growth rate,cost,production rate,is pareto,n_candidates
0.21944274292808097,6.805794940574766,7.793307506125284,0.6429718365428372,2.6640580042169706,12.371522754513093,16.672673278486396,9.763651320832597,2.2799191206183247,3.0072700464375304,1.2295774670610071,1.3405607060823366,0.026876157,1021.7866,1e-04,False,10
3.749764184246307,5.77036958304332,4.359752957025448,0.09319304038193366,4.049983042528784,6.444334255750356,0.15658082104761162,1.5915606409708472,2.9466633677370146,4.745139801395444,4.022243550017012,15.151589469932231,0.21765643,362.8605,1e-04,False,10
4.996842469410936,6.137191313229566,9.630893631301191,2.9719302218286234,4.326375557344649,27.790042070481896,18.546052933869497,2.8490857443668425,8.721527454111055,4.290625594503709,8.032563800644349,8.65355534588292,0.3873043,1384.9471,1e-04,False,10
2.877756021483613,8.406203729812457,6.951889974964277,6.727390977948233,4.939287918068548,27.24776253090028,5.326819813990122,6.776001093567413,0.4826756570383728,2.7439577989272967,5.243314434504487,13.648565717564134,0.26624784,1242.634,1e-04,False,10
9.789227484783169,8.351090727015627,4.9100313863716245,0.8474907159876099,2.711080944729777,48.793036253085,2.3311814090256067,1.6389511120751576,0.5658480487201389,7.278876417892832,6.466543008730571,6.738795232114203,0.2840276,1527.2042,1e-04,False,10
1.245636559505251,7.438946248253396,8.494936458653376,0.6520973298592025,5.6054722895082385,34.785767287404305,14.294508026217782,0.7616878558354445,2.9699724259531415,0.03207486135756166,2.3456668871606223,17.237368294796582,0.15441869,1353.0588,1e-04,False,10
5.53776398521988,4.1153400028425,5.239707541512361,7.5850499063939045,8.24748850151646,18.981600329554247,16.096331525141196,0.707957410970993,2.5336115245724966,5.338258927218876,3.225925032279353,17.06593183977389,0.27406538,1110.0356,1e-04,False,10
3.354240775920474,1.9385870007644135,4.144278377658981,4.0276663524454825,7.458513963468833,7.4511331870969535,10.470686467297455,6.386622592704088,0.026979171825420867,2.00790977079107,3.1187943561426392,11.81974479373782,0.18544847,693.3404,1e-04,False,10
8.860537876950245,0.5458163785750092,3.8267213576764854,9.26852109936697,3.268961259765253,4.926361961376246,9.683231774850185,3.6445809491414547,2.782751634907372,6.2647640465832914,7.706820519998088,7.407976455823972,0.26597595,693.0805,1e-04,False,10
2.791463586214795,1.2160910432262428,3.744106127629942,8.312645387818252,6.219680162872753,2.796922365497739,13.928677942101542,5.157670887285696,4.758738899798872,9.245100017152199,3.483603036734996,13.971541666266402,0.21854247,692.72205,1e-04,False,10
7.564458960225872,3.1245969962983464,5.605611274198979,1.527820326275916,2.291181462223768,37.205357103883635,16.773365469061073,9.7710042698059,8.956622776079797,4.67732900858347,4.686101566466845,13.573174596810375,0.30969137,1613.2123,1e-04,False,10
8.106225588732984,7.5003310269852905,8.061942211447953,9.903158061402952,4.187705782281723,16.585362237646045,17.512054393450583,9.554746988439458,4.314657274610588,1.8458677474457763,3.8816711680977036,15.964189337473067,0.3689502,1405.3162,1e-04,False,10
1.6231742602032828,0.36669899093298874,7.74984622654916,8.231810116932346,0.03702092749856112,13.497458190689482,13.587807968396108,7.583543862493066,7.869773288211985,1.9672201550131008,0.39700293732581216,7.87451702616891,0.2013417,984.3899,1e-04,False,10
5.616256902672896,3.5165086832081127,4.990988478848317,9.907991653815378,0.47435933332437563,16.368735137730678,8.219795538307375,2.778579129606266,4.906160378774217,9.446708665927632,6.583154740624138,7.579985964037794,0.29805943,956.0128,1e-04,False,10
2.6897679277434996,5.663593921433801,1.31322762575141,7.756062995946196,9.435812919556309,22.909310611245363,18.259008434411214,6.04383840207279,4.41693101725768,1.2157731201117006,0.010889058967862297,1.0464845533466782,0.07536698,1321.1237,1e-04,False,10
8.764652883509473,2.1859264128394607,1.4068131386126699,3.992469861866208,6.102970632016126,12.41467728554873,14.59141403377285,4.914486948235383,5.050828132766853,1.9851648932991972,8.446452527164922,0.8495197040609459,0.13086446,904.3351,1e-04,False,10
7.057488681930652,6.838389119544734,7.893423276412731,2.3382809070014963,1.9060696243965658,45.068337308092346,8.730804617693767,3.520716165904605,5.455787733109537,5.463860306467848,0.8254471712630385,14.34370963053219,0.37516,1605.7761,1e-04,False,10
1.40440688075126,7.89606053986435,8.626156457493286,4.77427282383618,2.8098505787795727,3.382738574376437,0.9874163527144453,4.061571694266793,7.8208452613176105,7.588139973784834,6.135633216735563,17.64667756959039,0.17415176,492.8021,1e-04,False,10
7.931275421449376,8.754796160062382,8.359391174202166,7.231482866403015,7.377332086386921,29.637770454740302,2.667807970779621,8.004752709274271,9.306736797595157,5.338090927237867,5.955845488204754,10.192509106961282,0.40073222,1344.8665,1e-04,False,10
0.5227658908068122,5.234758991167406,8.69022426655366,4.824265006749549,2.457470797218474,6.343526959220169,9.565294392976796,0.004531165071182119,5.052152537572338,9.49264565927474,7.856891046723849,15.919539296363705,0.026585128,607.6527,0.04376639,False,10
6.560670235262339,6.8601419163002415,6.467419171942639,5.006670367264929,6.897343143683624,19.015557367879165,2.6340149843606753,8.726043206037156,4.083959457024015,8.33901851457167,5.578768718035447,2.088380808894401,0.3258168,1003.7931,1e-04,False,10
4.887224115733785,5.033416897336292,1.9572030556024798,5.39242741053577,8.182852978956696,33.40515145415727,14.399804482153105,1.6392430321931184,2.347164491178948,3.8260180817955636,5.338989045660042,0.9231220887290581,0.13243726,1373.0018,1e-04,False,10
7.470297257499134,5.593868274156173,5.46319665020503,6.556635644089751,7.306163642718351,31.075407386034716,19.684647540782343,6.928480373854402,2.8621317761479013,2.9155651958328765,3.4949039855784547,14.998603382886547,0.29120556,1615.1036,1e-04,False,10
9.446124750208412,6.710156290137428,2.0787709606572857,5.184666073211482,3.5881708688161993,4.762587963502068,5.875063989628062,4.6186217495635145,0.8205670949201793,1.2073154049451729,0.7379171130592777,17.498921182430813,0.19453774,654.38605,1e-04,False,10
2.793151745253506,1.474756405345572,1.2214337568817686,4.451882179624108,8.5272179683435,20.90277201563143,6.826710426748182,2.2669484860708433,8.433156616149928,1.703420782296261,6.491550419045779,12.738762215714761,0.08920955,825.31604,1e-04,False,10
7.569078901102046,0.7399960346935441,7.739664032517162,4.6821332000237925,2.232673861389347,47.108349316943624,16.821839361946225,6.23021931922768,5.413773190910361,1.4308155327856686,3.832002076695905,18.021367074650453,0.34856635,1812.2931,1e-04,False,10
8.663712420780673,8.230362545434753,5.848070887576417,1.5810216161641644,2.0908593009289844,34.991077322582704,4.950737459721514,3.898683340011705,6.799444328254912,2.110981885737271,2.1275008209554214,4.81030276114814,0.28496283,1309.3085,1e-04,False,10
4.952396863446667,1.3547565357269042,8.679079112202194,1.4719378733925437,9.863444152250016,7.435143772166702,3.072736762483399,9.743058517606245,4.769513915673247,1.1317379787847626,5.501221723647244,9.94185551248217,0.3355459,595.2584,1e-04,False,10
7.728645076591821,3.5894595914699434,10.0,9.248376360278765,2.519258376309798,0.0,6.8733356897423095,0.0,9.706705798023314,9.978402156719827,6.217719733194272,20.0,9.484086e-14,540.6401,0.90882576,False,10
9.281175078158185,1.9724222811145014,8.698253294660917,1.1104881141254435,5.087115171593505,3.8434493668023615,17.63437345548147,0.20243370781786635,5.264898643309966,8.080345898964758,1.648089510692837,14.794548877566791,0.45060128,679.7353,1e-04,False,10
8.08540860812513,1.796456854513331,10.0,10.0,0.4451785463464148,0.0024643708574944487,0.0,0.0,10.0,10.0,4.32443022058121,20.0,0.0,382.9147,0.90882576,False,10
1.489800730466539,2.6214563741702706,1.4264598237935957,2.2749248309089163,7.934873386350217,18.346528865914706,12.822198736729653,0.0,2.5148440864003545,7.49580256912909,3.7921583948811315,18.01080543260104,4.0756626e-19,814.49274,0.12941301,False,10
5.1598231122778335,2.825303121092444,7.622861381907452,9.474109688639885,2.4272573757267977,13.671778466983048,5.874797625190187,0.0,2.5520524512680174,8.15278491281265,3.0487689296519687,14.981113421349445,1.1485958e-18,786.1716,0.69272226,False,10
4.286321335101454,0.00431673636377584,10.0,0.8859879309807851,9.439327658906102,0.0,20.0,0.0,10.0,10.0,6.745649632880114,20.0,1.1485958e-18,555.31903,0.6119745,False,10
8.227146975447852,0.0,10.0,10.0,3.05835984593318,24.51819086607508,0.0,0.0,10.0,10.0,8.862828619542743,20.0,1.0595347e-14,926.36523,0.90882576,False,10
5.321349359959875,8.058879454925714,10.0,1.9805019295719808,4.203969881391075,32.2143530856941,9.183804470437167,8.79037675966048,7.829712116552335,0.0,8.612356630668275,9.383911091604613,0.3714197,1429.0739,1e-04,False,10
7.758062882704943,10.0,10.0,10.0,0.0,0.0,20.0,0.0,10.0,10.0,0.0,20.0,1.1482636e-12,944.28015,0.90882576,False,10
9.133905903864594,7.486160051304312,1.6753216232999606,7.492832466549619,8.001762283570724,0.0,7.162319262523037,0.0,3.682365288022256,10.0,10.0,17.059476203499678,0.0,533.6855,0.15203682,False,10
10.0,7.5162589824443335,7.3924205553044064,9.526237724190445,1.6576630761174553,3.47574548075268,20.0,2.2553805221407135,1.6755086739723992,10.0,0.0,19.557981093604674,0.4369114,1017.37646,1e-04,False,10
10.0,0.8456292798225217,8.594112632571818,0.0,10.0,0.0,20.0,0.835712491972307,8.080902944785372,9.858738908229688,8.980232419358686,20.0,5.459256e-14,616.417,0.78101784,False,10
8.632907062980667,3.5055662978496533,1.8134144830961323,3.8547531212805137,4.571336436904366,50.0,15.1493104624781,6.444417535420634,9.464521173523062,0.0,1.078884703791564,15.1384717828011,0.16605614,1848.4573,1e-04,False,10
10.0,10.0,6.578272432626259,9.884745747598727,1.6455188640899419,50.0,20.0,1.5700463124224582,0.034857716529398126,10.0,0.0,19.96941842371075,0.4130198,2139.4783,1e-04,False,10
5.796504578762618,6.323490651922878,10.0,5.34590154117847,8.841503837627085,48.84183067557773,20.0,5.5492333286105495,0.0,6.026604409586858,5.082489820944415,10.162392625216093,0.41675344,2020.0146,1e-04,False,10
10.0,2.309091901071134,8.802151271222886,0.0,10.0,0.0,15.894554121033364,0.46173038149805745,9.963282452114013,4.565939128839939,0.8092674699315765,20.0,4.8041454e-13,551.86847,0.7999304,False,10
10.0,8.228976766135032,7.0580533981488225,9.739910610953643,1.5782079024647317,0.0,20.0,1.3065298111329302,4.571379311924456,10.0,0.48173149483749517,19.935750706320242,1.836708e-13,932.2025,0.6413761,False,10
4.482989104955653,8.986425339402842,4.290273911660629,10.0,1.6433738098519315,50.0,20.0,1.0598030295288223,6.061895797974229,10.0,1.2125693172931942,20.0,0.2649276,2040.12,1e-04,False,10
9.650731651133507,2.5044790048277994,3.0175678778551913,8.733838894313358,6.577868108647566,9.817640194627426,11.03379064836467,1.0624391658060102,9.999999995529805,5.939011220379512,10.0,16.889674713680016,0.27361146,813.6794,1e-04,False,10
9.27195017363932,6.517375732095346,8.66791193999109,6.302758503808853,7.382947750581735,3.5543611210456447,9.218141562790553,4.061890067925584,5.711656661772956,4.558482130207074,0.00781305160159427,13.31883322935232,0.42373782,752.7146,1e-04,False,10
10.0,6.894031039514225,7.891827574055501,10.0,1.5267071786640527,0.0,20.0,0.3408685993266004,0.6894725635276362,8.95782357966105,0.7778970883354718,20.0,3.0844796e-13,901.05457,0.7171737,False,10
10.0,8.269914746220836,6.659983837075056,10.0,1.3164874026836613,0.0,20.0,0.4873426923407098,0.825382729747986,9.314451519857856,0.0,19.559229081522105,0.0,919.1457,0.60518795,False,10
6.405102164903303,1.3527445837509708,9.999900721183579,5.3546910402401,7.270333870346086,34.48912592497721,9.250867488007088,1.2144170227225453,0.0,1.8268507804164358,1.3577495969357591,19.404652706493785,0.40072086,1293.4795,1e-04,False,10
6.560795625770602,3.0754229145938417,10.0,10.0,1.8254863725809027,8.50524491649847,0.0,0.0,9.969149880226182,10.0,6.613516541467632,18.132856363237686,1.819752e-15,589.9454,0.90882576,False,10
9.246742049646077,5.438446488569202,6.61257361137212,9.137993481296808,1.7766247592122513,36.22395311129954,7.452363005277362,3.927305462578687,2.290379312373423,9.338544356991774,0.31410728892192435,19.044142437396083,0.39812133,1496.4855,0.000100000005,False,10
8.015563469627399,9.008322729232141,7.248849950715821,5.827257513296818,3.4928620209634254,22.85171831297398,2.4136898751097973,3.5882468906266256,3.0677830769937273,9.999349266742907,0.0,19.22506569685964,0.4035763,1065.8582,1e-04,False,10
9.725484666646198,4.136164642771731,7.785051800609026,8.90356126904882,5.425933723786441,48.23247738471184,6.993346572313378,4.582063768772906,1.963743273398062,10.0,3.366030378771279,19.562115201547165,0.44440547,1766.9934,1e-04,False,10
7.705783717491908,2.8779500795830124,5.611817033222095,4.28804746042274,2.517673158279288,33.66275010767578,19.734192774402302,4.832214758848855,1.808391163323183,4.503695903944483,1.3581107377669346,18.250514250471085,0.31067327,1547.3049,1e-04,False,10
7.351535762200493,5.247211033300082,7.062430505527622,9.114547741293425,1.8682803473153209,4.862571285322439,18.51837662300649,3.0515914104289097,1.3559403736885343,1.0759152129854916,4.551631227105411,18.566513926763125,0.32289696,956.03674,1e-04,False,10
10.0,0.0,9.156652643206725,0.0,10.0,0.0,20.0,0.5968687038780074,5.602746899386204,5.290425205194694,6.640576063650846,14.760213361845206,0.0,600.93164,0.8321578,False,10
9.11979263051088,1.768910219791826,10.0,6.286344855032412,5.9688473647828015,37.14589404407386,10.452964238289725,3.331914885624328,3.909145236155855,10.0,1.2751468471119347,0.0,0.0,1473.7983,0.90882576,False,10
9.923119443071034,0.0,9.890452549617446,0.0,7.877348780304541,6.848551357166505,19.566549078820348,0.9877525821069116,4.020560042984397,4.014518886143876,0.0,20.0,0.0,764.49854,0.8988669,False,10
9.930461840119726,0.0,10.0,0.0,6.72467204559987,11.904804323576922,20.0,1.436795363926645,2.754634430452688,4.832687672756196,0.0,20.0,0.0,901.34564,0.90882576,False,10
10.0,0.0,10.0,9.952856104220713,5.444525157238402,32.453878522833215,17.780086173095956,0.07367477718768117,3.135644077652773,10.0,0.0,20.0,1.3214076e-29,1501.1094,0.90882576,False,10
7.976322263741325,10.0,10.0,0.0,7.378951792758414,37.89769709765239,3.53689897810192,6.785148213092914,4.95526971428565,10.0,6.967309782848025,20.0,0.0,1430.7136,0.90882576,False,10
10.0,0.0,10.0,9.95172823215323,4.026218028024195,15.61147621225692,4.984055228190045,0.0,8.730037260502922,10.0,0.4674899893030013,20.0,4.742589e-18,838.5963,0.90882576,False,10
9.623225364866299,0.0,10.0,9.513199701756456,5.556229956906595,37.07170857683045,19.28557863360184,0.6126980627943301,0.1023406024203178,10.0,0.0,20.0,0.0,1638.7257,0.90882576,False,10
0.0,8.976611446027388,10.0,10.0,0.0,0.0,20.0,0.0,10.0,10.0,10.0,20.0,0.0,847.4218,0.0,False,10
3.0511606750614284,2.6401603770792352,9.91720651109441,9.464317056644578,2.209319753591818,26.059169672448483,10.837987466228252,1.1445813820616113,7.794138451807619,4.179030178450292,4.636178844300509,16.604695144077226,0.3663391,1194.4945,1e-04,False,10
10.0,0.0,10.0,8.726251032383239,3.8665178133399576,26.397327605897054,0.0,1.6334007671320503,6.37581751321145,1.2523633497314532,0.0,20.0,0.0,995.23706,0.90882576,False,10
9.692862012412455,0.0,8.588615187294376,7.896026667066875,2.207722770259761,50.0,0.0,2.0969961442471887,0.47622749879590376,10.0,0.0,9.854219834653668,0.0,1526.8616,0.78051805,False,10
9.47626039159845,0.0,9.91328671231292,7.375003955960679,3.3994113475006777,50.0,2.6233224824121453,1.9260925910924294,2.956662728874468,10.0,0.0,2.301896896829643,6.000929e-29,1576.4838,0.90094274,False,10
8.284569777812063,0.0,10.0,0.0,8.606677829660233,16.540342965040818,13.957706190145835,3.859968177215938,6.177141622364469,3.342538222436779,2.319717254308567,20.0,0.0,913.9677,0.90882576,False,10
8.744981306543645,3.801682660164216,7.942846897269194,6.02146460629136,4.406560666430669,46.4842188807208,10.071553467305938,3.0087206051155633,1.867475865227155,6.401869566958974,6.434726864754933,15.474265216570844,0.40825212,1690.2007,1e-04,False,10
9.130185827680478,2.835247203380537,7.556689753759469,5.783868820917531,6.331101055294766,19.742541118464203,6.56386229620739,4.482996476684116,1.2444557090267907,7.765134984593897,0.9107937475534106,11.612863660536476,0.41154534,998.0158,1e-04,False,10
9.024959442553003,2.3930082393558614,10.0,0.0,9.64054893977208,31.057660566919754,10.140265783566932,4.805511079150421,4.221500303759802,6.261176947240097,3.5354463481741343,20.0,0.0,1243.4407,0.90882576,False,10
9.434684528450735,0.0,6.488523027788765,9.197455799520878,2.3753739297316816,35.186379234632334,11.478928392877926,2.3743335294642116,0.0,10.0,0.0,20.0,0.0,1430.1484,0.58960056,False,10
9.570179555870963,9.94887160133451,10.0,0.0,7.181264516488735,49.60713830526845,14.978990745275402,4.654230106333445,0.0,4.678380981023968,5.9944350087097495,20.0,0.0,1917.681,0.90882576,False,10
7.1249798003418485,0.0,9.97347254511043,7.26251024700483,5.5677809602282,50.0,0.0,1.5997728487664096,0.729416068671252,6.3797285473040475,1.7156551380063902e-07,0.5245036474969811,0.0,1490.4165,0.90641415,False,10
7.088095278056578,0.0,10.0,0.0,10.0,20.848050539204817,6.105176682475482,2.869545172220449,8.7519314292668,1.148579430146467,6.314623307193595,20.0,0.0,820.5015,0.90882576,False,10
9.436640741354902,5.090275742082344,10.0,9.329266074183383,1.8201735246598547,33.500412124066244,0.0,0.0,7.838643230465458,10.0,0.0,18.28038771559803,0.0,1228.082,0.90882576,False,10
9.559966125595036,7.557093473024091,10.0,9.080580709945425,2.442045208401284,50.0,0.0,0.017033044406039775,9.75672973448768,9.226914663836368,0.0,16.8656786930744,0.0,1656.0466,0.90882576,False,10
10.0,6.084625592260538,10.0,0.0,3.571073178199839,0.0,14.03649938413251,4.8448230821308895,1.4669776117066633,4.065491297170825,9.442899796050144,20.0,0.0,673.8353,0.90882576,False,10
9.382352618932195,0.0,10.0,8.408299994774785,3.098301734083221,0.0,0.0,0.0,1.4871275926531062,10.0,0.0,9.287806435208918,0.0,333.33197,0.90882576,False,10
10.0,10.0,10.0,0.0,10.0,50.0,9.840257640070899,5.704350916798947,3.0172348582838984,10.0,4.203976186370226,20.0,0.0,1845.4927,0.90882576,False,10
9.547470032006116,6.166084569092272,10.0,7.948052153524808,4.04050021809234,34.41108993897665,0.20206695181309625,2.3015634150551687,7.176663344506931,9.28656027560258,0.0,14.266350012035055,0.30727944,1291.9957,0.62610453,False,10
8.89528411699824,7.190932165233362,10.0,7.82624805580889,4.494211564008181,35.88943558794204,9.00431876337439,4.013425651338256,4.737541209520772,8.677379235798295,1.2114329006012445,16.4830888026463,0.48751965,1552.2657,1e-04,False,10
10.0,7.443716837811833,10.0,9.225143964689465,0.0,50.0,0.0,0.0,10.0,2.034339413296382,0.0,20.0,0.0,1660.6327,0.90882576,False,10
10.0,4.664455992581025,10.0,0.0,1.2201159054785469,2.847904463245271,8.457732781063708,1.7315950523544132,0.2722943210590357,10.0,1.6027051679171425,10.027968387860762,0.0,538.9987,0.90882576,False,10
10.0,6.698142161740814,10.0,7.139598650643432,0.0,32.600186982397084,3.156875216756481,0.0,7.6990441272223,9.571828718082418,3.4539283672051146,0.0,6.5445056e-15,1265.4814,0.90882576,False,10
9.691523921390845,6.43269965138488,10.0,7.883096455664465,4.989237629290655,37.33607135337959,0.0,2.5009193410632165,5.212138838050995,10.0,0.0,13.900829614339736,1.853915e-14,1365.2394,0.90882576,False,10
9.08002593360207,8.323019796126722,8.526435723806431,8.94861682389692,4.984283649918156,39.670718994838225,9.403272300395438,4.234674881627356,1.5292207735544205,10.0,0.5960886082907383,16.809700650287265,0.4566911,1685.7529,1e-04,False,10
8.766345197972447,9.223521106100094,7.959552238268946,9.601945641096329,4.995251263610941,42.87884949388383,20.0,4.522518872115956,0.4559990327178085,10.0,1.1903206342575345,15.487130015259297,0.43545306,2008.2338,1e-04,False,10
9.896240515352938,5.857655278151116,10.0,7.926457166142765,5.107884831199973,37.53597662277265,0.0,1.8850515446781597,5.750607152955563,10.0,0.0,13.018461877003125,0.0,1350.667,0.90882576,False,10
9.655287499061457,1.9215197485562105,10.0,9.26270742449187,4.505332831992482,9.601794099544044,0.0,0.0,8.526094443170878,10.0,0.0,19.70157095911923,0.0,612.20233,0.90882576,False,10
9.121094515102575,0.0,9.048768369999971,0.0,0.0,50.0,0.0,0.0,10.0,10.0,7.810367734420587,15.872014339265233,0.0,1333.5504,0.82235014,False,10
7.054880862418088,1.5416045545710964,10.0,0.0,0.0,50.0,0.0,7.325328413930812,10.0,10.0,10.0,20.0,0.0,1487.8741,0.90882576,False,10
9.892776954471538,7.853323304840495,10.0,8.516454892763281,8.022969741535283,41.247046017725175,0.0,2.6249955403403784,0.0,10.0,0.0,19.81544214656416,0.0,1499.3403,0.90882576,False,10
10.0,3.055530165691203,10.0,0.0,3.3319328213577384,27.017995090817376,0.0,3.10226362152389,10.0,10.0,9.842493362933235,20.0,0.0,926.34045,0.90882576,False,10
7.9063157313192365,6.98075622486909,9.839055127750855,6.699446810505796,2.3867942456875713,38.62617742836341,8.273739140412118,3.4228659123993896,6.719646642395658,5.468297436239276,1.995291191941519,0.0,0.0,1553.1031,0.8941944,False,10
9.290351207144603,3.366569868295838,10.0,7.109511232261394,2.0842829595960866,41.37166497002477,0.41091569375918624,1.2978698327949354,4.031516308846999,5.020467163641533,0.7912492232944977,0.0,0.0,1370.78,0.90882576,False,10
7.766359361713442,4.86202186860519,10.0,0.0,0.0,50.0,0.5792002690868915,6.570018567303329,10.0,0.9043909158627071,9.369611646300148,20.0,0.0,1552.7323,0.90882576,False,10
7.258569695670245,4.608846110229786,10.0,0.0,0.5717068714227683,48.03834339244757,4.57125360872799,8.206187133958714,8.14384490834694,0.14562800254535202,6.741378737336347,20.0,0.0,1611.5104,0.90882576,False,10
8.178264005703571,1.5521822566859034,10.0,7.034826577518288,3.400515444371778,50.0,10.18716444535314,10.0,1.6987559487158868,2.958770750402875,5.306690869762618,0.0,0.0,1897.3387,0.90882576,False,10
6.446723375866398,0.12320186642290729,6.076510993619009,6.840737729009833,6.395285515637629,37.04327630508975,0.0,10.0,1.1524268131100417,4.647377669955382,6.040484879395523,20.0,0.0,1304.5336,0.55214494,False,10
